business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
OOfY8bhTuC5A4qbdn8wFBA,Desi Village,4527 Baltimore Ave,Philadelphia,PA,19143,39.9491434,-75.2142152,3.5,113,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}","Restaurants, Pakistani, Indian, Vegan","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
2yuwjVRHUCs9tCAYjISaag,The Barn,4901 Catharine St,Philadelphia,PA,19143,39.9484077767,-75.2213600568,3.5,53,1,"{'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'BYOB': 'False', 'WiFi': ""u'free'"", 'Smoking': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'False', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Bars, Dive Bars, Nightlife, Restaurants, Sports Bars, Vegan, Pool Halls, Music Venues, Arts & Entertainment","{'Monday': '14:0-2:0', 'Tuesday': '14:0-2:0', 'Wednesday': '14:0-2:0', 'Thursday': '14:0-2:0', 'Friday': '14:0-2:0', 'Saturday': '14:0-2:0', 'Sunday': '14:0-2:0'}"
a91F98AJr1tvjefU4eRv6w,Burrito Elito,8500 Essington Ave,Philadelphia,PA,19153,39.895526886,-75.2283859253,3.0,14,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False'}","Tex-Mex, Food, Mexican, Restaurants, Vegetarian",
5E7Zk3g6kLsB72J4EX4YkA,Bufad,1240 Spring Garden St,Philadelphia,PA,19123,39.9618428098,-75.1592463255,4.0,266,0,"{'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Desserts, Event Planning & Services, Caterers, Vegetarian, Pizza, Restaurants, Food, Italian, Venues & Event Spaces","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
R9VYqhQeGtHpaadx4eK3_A,Fuel,3200 Chestnut St,Philadelphia,PA,19104,39.953629286,-75.1880672411,3.0,62,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'very_loud'"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2'}","Cafes, Food, Sandwiches, Vegetarian, Juice Bars & Smoothies, Specialty Food, Coffee & Tea, Health Markets, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
6h7C53qLfwM7v3zKRqG0yA,Iztaccihuatl,1122 S 8th St,Philadelphia,PA,19147,39.9352068,-75.1572477,4.0,132,1,"{'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Desserts, Specialty Food, Food, Latin American, Vegetarian, Mexican, Ethnic Food, Spanish, Seafood","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-0:0'}"
y7WPOc2_vCoBkwK3xPJ8XA,Unit Su Vege,"2000 Hamilton St, Ste 106",Philadelphia,PA,19130,39.9621826,-75.1721897,4.5,129,1,"{'GoodForKids': 'True', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'OutdoorSeating': 'None', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': True}""}","Restaurants, Chinese, Vegetarian","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
lXVJLzBNEd5qWuoX1d1okQ,Ed's Buffalo Wings & Pizza,3513 Lancaster Ave,Philadelphia,PA,19104,39.9583155,-75.1928745,3.0,190,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Event Planning & Services, Restaurants, Sandwiches, Pizza, Middle Eastern, Caterers, Seafood, Vegetarian, Italian, Chicken Wings","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '11:0-1:0'}"
0ll5CZSx6qVVV2TJPcW6mA,Freshii,"1 S Broad St, Fl 2, Walgreens",Philadelphia,PA,19107,39.9511843,-75.1635217,4.0,9,1,"{'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Soup, Juice Bars & Smoothies, Salad, Vegetarian, Food, Fast Food, Wraps",{'Monday': '0:0-0:0'}
ZbwNvz9TYU_ePG7ZmaAzMw,Sweetie's Pie Diner,1822 Spring Garden St,Philadelphia,PA,19130,39.9632658,-75.1692245,3.5,10,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Gluten-Free, Restaurants, Diners, Vegetarian","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}"
SDYbtInZIV9dpf7F9EhC7w,The Chilly Banana,932 E Passyunk Ave,Philadelphia,PA,19147,39.9372169,-75.1548003,5.0,6,1,,"Ice Cream & Frozen Yogurt, Desserts, Restaurants, Food, Vegan","{'Wednesday': '13:0-21:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-18:0'}"
sKeSTwY0eqZVSKbh70SYvw,Panda Cafe,1608 W Passyunk Ave,Philadelphia,PA,19145,39.9245699,-75.173413,4.5,47,0,"{'RestaurantsTableService': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""'no'""}","Restaurants, Indonesian, Food, Vegetarian, Bubble Tea",
Oyfuul717X4T5A77S-ASBg,Kingdom of Vegetarians Restaurant,129 N 11th St,Philadelphia,PA,19107,39.9548386,-75.1573818,3.5,86,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'Corkage': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': ""'yes_free'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Chinese, Vegetarian, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
gczLFZVmpfsBB3uUHEbWiA,HipCityVeg,121 S Broad St,Philadelphia,PA,19107,39.9502654002,-75.1636850461,4.5,157,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'False', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': False}""}","Vegan, Breakfast & Brunch, Vegetarian, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '12:0-18:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}"
NP9ZJtyz_N1Lv45SoOQAXA,Papermill Fresh Asian Kitchen,3401 Walnut St,Philadelphia,PA,19104,39.9529913,-75.1922872,3.0,9,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Corkage': 'False'}","Vegetarian, Asian Fusion, Caterers, Restaurants, Event Planning & Services","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-17:0'}"
K0Mb7ebSa4DRUpEmfDZVuw,Luhv Vegan Deli,51 N 12th St,Philadelphia,PA,19107,39.95321,-75.159409,4.5,107,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True'}","Restaurants, Vegan, Burgers, Delis, Sandwiches","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,1919 N 13th St,Philadelphia,PA,19122,39.981878,-75.154706,4.5,16,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'True'}","Food Trucks, Restaurants, Vegan, Food, Hot Pot","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '11:0-16:0'}"
agkiNGa26UB9kA4Gb-VFzw,Circles Headhouse,429 South St,Philadelphia,PA,19147,39.941958,-75.15019,3.5,14,0,"{'RestaurantsTableService': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'False'}","Vegan, Thai, Vegetarian, Restaurants, Asian Fusion","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
eou37hSU7gpr2XlpJ9Fucw,The Greyhound Cafe,1839 Poplar St,Philadelphia,PA,19130,39.9713,-75.16743,5.0,41,0,"{'Alcohol': ""u'none'"", 'Caters': 'True', 'DogsAllowed': 'False', 'Corkage': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'BYOB': 'True', 'WheelchairAccessible': 'False', 'HasTV': 'True'}","Mexican, Comfort Food, Soul Food, Breakfast & Brunch, Pizza, Italian, Restaurants, Vegan",
d4QFJfL5q4nguXfWJUphZg,Palm Tree Gourmet,901 S 2nd St,Philadelphia,PA,19147,39.9358853334,-75.1467155431,5.0,44,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Vegetarian, Grocery, Specialty Food, Sandwiches, Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-19:0'}"
GmdKnVxC7oA452WOS8W32g,Snap Kitchen,1901 Chestnut St,Philadelphia,PA,19103,39.9520900281,-75.1719925845,4.0,69,0,"{'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False'}","Food, Vegetarian, American (New), Fast Food, Food Delivery Services, Gluten-Free, Specialty Food, Health Markets, Restaurants","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-21:0'}"
53ZtJeEgstlJgV6F5MrjEA,Snap Kitchen,1325 Frankford Ave,Philadelphia,PA,19125,39.9710245983,-75.1343279332,2.5,13,0,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'None', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True'}","Health Markets, Gluten-Free, American (New), Food, Restaurants, Vegetarian, Food Delivery Services, Specialty Food","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-20:0', 'Saturday': '9:0-20:0'}"
9A5Gw0At6so0x-vWM0_JZw,Grindcore House,1515 S 4th St,Philadelphia,PA,19147,39.929015,-75.1517365,4.5,338,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'""}","Coffee & Tea, Vegetarian, Food, Restaurants, Vegan","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-13:30', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}"
